userId	title	bookId	rank
133	 Pride and Prejudice 	61	2
133	 The Great Gats	6	3
133	 Animal Farm 	187	4
133	 The Catcher in the Rye 	3	5
133	 Wuthering Heights 	248	6
133	 Jane Eyre 	65	7
133	 The Picture of Dorian Gray 	5	8
133	 The Adventures of Sherlock Holmes 	158	9
133	 The Hobbit 	19	10
133	 The Lord of the Rings 	50	11
133	 The Chronicles of Narnia 	254	12
133	 The Hitchhiker's Guide to the Galaxy 	1736	13
133	 The Da Vinci Code 	278	14
133	 The Girl with the Dragon Tattoo 	668	15
133	 The Hunger Games 	331	16
133	 The Book Thief 	266	18
133	 The Kite Runner 	112	19
133	 A Thousand Splendid Suns 	202	20
133	 The Alchemist 	113	21
133	 One Hundred Years of Solitude 	320	22
133	 Love in the Time of Cholera 	318	23
133	 The Name of the Rose 	1626	24
133	 The Shadow of the Wind 	281	25
133	 The Time Traveler's Wife 	227	26
133	 The Road 	799	27
133	 The Stand 	54	28
133	 The Shining 	382	29
133	 The Silence of the Lambs 	207	30
133	 The Girl on the Train 	668	31
133	 The Help 	269	32
133	 The Color Purple 	411	33
133	 The Joy Luck Club 	855	34
133	 The God of Small Things 	1100	35
133	 The Handmaid's Tale 	1240	36
133	 The Bell Jar 	451	37
133	 The Picture of Dorian Gray 	5	38
133	 The Importance of Being Earnest 	833	39
133	 The Canterbury Tales 	341	40
133	 The Divine Comedy 	1107	41
133	 The Iliad 	1032	42
133	 The Odyssey 	94	43
133	 The Aeneid 	1206	44
133	 The Epic of Gilgamesh 	997	46
133	 The Inferno 	614	47
133	 The Decameron 	2492	48
133	 The Canterbury Tales 	341	49
133	 The Faerie Queene 	2830	50
1040	 1984 	705	1
1040	 To Kill a Mockingbird 	305	2
1040	 The Catcher in the Rye 	3	3
1040	 The Hunger Games 	331	4
1040	 The Lord of the Rings 	50	5
1040	 Harry Potter series 	8	6
1040	 The Da Vinci Code 	278	7
1040	 The Girl with the Dragon Tattoo 	668	8
1040	 The Hobbit 	19	9
1040	 The Chronicles of Narnia 	254	10
1040	 The Hitchhiker's Guide to the Galaxy 	1736	11
1040	 The Shining 	382	12
1040	 The Stand 	54	13
1040	 The Dark Tower series 	121	14
1040	 The Silence of the Lambs 	207	15
1040	 The Road 	799	16
1040	 The Book Thief 	266	17
1040	 The Maze Runner 	14	19
1040	 The Bourne Identity 	909	20
1040	 The Bourne Supremacy 	2413	21
1040	 The Bourne Ultimatum 	1201	22
1040	 The Bourne Legacy 	1721	23
1040	 The Girl on the Train 	668	24
1040	 Gone Girl 	2483	25
1040	 The Help 	269	26
1040	 The Lovely Bones 	353	27
1040	 The Kite Runner 	112	28
1040	 A Thousand Splendid Suns 	202	29
1040	 The Alchemist 	113	30
1040	 The Picture of Dorian Gray 	5	31
1040	 The Adventures of Sherlock Holmes 	158	32
1040	 The Hound of the Baskervilles 	1880	33
1040	 The Count of Monte Cristo 	250	34
1040	 Les Misérables 	267	35
1040	 The Three Musketeers 	221	36
1040	 The War of the Worlds 	783	37
1040	 The Time Machine 	673	38
1040	 The Invisible Man 	40	39
1040	 The Island of Dr. Moreau 	1765	40
1040	 The Strange Case of Dr. Jekyll and Mr. Hyde 	43	41
1040	 Treasure Island 	167	42
1040	 The Adventures of Tom Sawyer 	169	43
1040	 The Adventures of Huckleberry Finn 	249	44
1040	 The Call of the Wild 	326	45
1040	 White Fang 	252	46
1040	 The Old Man and the Sea 	390	47
1040	 For Whom the Bell Tolls 	358	48
1040	 The Wise Man's Fear 	2195	50
1195	 1984 	705	1
1195	 To Kill a Mockingbird 	305	2
1195	 The Catcher in the Rye 	3	3
1195	 The Great Gats	6	4
1195	 Brave New World 	7	5
1195	 Animal Farm 	187	6
1195	 Lord of the Flies 	168	7
1195	 The Lord of the Rings 	50	8
1195	 The Chronicles of Narnia 	254	9
1195	 The Hitchhiker's Guide to the Galaxy 	1736	10
1195	 The Hunger Games 	331	11
1195	 The Da Vinci Code 	278	12
1195	 The Girl with the Dragon Tattoo 	668	13
1195	 The Road 	799	14
1195	 The Shining 	382	15
1195	 The Stand 	54	16
1195	 The Dark Tower series 	121	17
1195	 The Name of the Wind 	384	18
1195	 The Wise Man's Fear 	2195	19
1195	 The Alchemist 	113	20
1195	 The Picture of Dorian Gray 	5	21
1195	 The Adventures of Sherlock Holmes 	158	22
1195	 The Hobbit 	19	23
1195	 The Lord of the Rings 	50	24
1195	 The Silmarillion 	25	25
1195	 The Silmarillion 	25	26
1195	 The Silmarillion 	25	27
1195	 The Silmarillion 	25	28
1195	 The Silmarillion 	25	29
1195	 The Silmarillion 	25	30
1195	 The Silmarillion 	25	31
1195	 The Silmarillion 	25	32
1195	 The Silmarillion 	25	33
1195	 The Silmarillion 	25	34
1195	 The Silmarillion 	25	35
1195	 The Silmarillion 	25	36
1195	 The Silmarillion 	25	37
1195	 The Silmarillion 	25	38
1195	 The Silmarillion 	25	39
1195	 The Silmarillion 	25	40
1195	 The Silmarillion 	25	41
1195	 The Silmarillion 	25	42
1195	 The Silmarillion 	25	43
1195	 The Silmarillion 	25	44
1195	 The Silmarillion 	25	45
1195	 The Silmarillion 	25	46
1195	 The Silmarillion 	25	47
1195	 The Silmarillion 	25	48
1195	 The Silmarillion 	25	49
1195	 The Silmarillion 	25	50
1195	 The Divine Comedy 	1107	27
1195	 The Canterbury Tales 	341	28
1195	 The Iliad 	1032	29
1195	 The Odyssey 	94	30
1195	 The Aeneid 	1206	31
1195	 The Inferno 	614	32
1195	 The Republic 	223	33
1195	 The Prince 	457	34
1195	 The Art of War 	1647	35
1195	 The Tao Te Ching 	1708	36
1195	 The Analects 	163	37
1195	 The Book of Five Rings 	279	38
1195	 The Wealth of Nations 	485	39
1195	 The Origin of Species 	1425	40
1195	 The Structure of Scientific Revolutions 	2628	41
1195	 The Selfish Gene 	274	42
1195	 The Blind Watchmaker 	1432	43
1195	 The Elegant Universe 	1929	44
1195	 A Brief History of Time 	109	45
1195	 The Demon-Haunted World 	1534	46
1195	 The God Delusion 	106	47
1195	 The Hitchhiker's Guide to the Galaxy 	1736	48
1195	 The Complete Calvin and Hobbes 	359	49
1195	 The Complete Far Side 	2856	50
305	 Interview with the Vampire 	314	1
305	 The Alchemist 	113	2
305	 The Da Vinci Code 	278	3
305	 The Girl with the Dragon Tattoo 	668	4
305	 The Hunger Games 	331	5
305	 The Lord of the Rings 	50	6
305	 The Catcher in the Rye 	3	7
305	 1984 	705	8
305	 To Kill a Mockingbird 	305	9
305	 The Great Gats	6	10
305	 The Hobbit 	19	11
305	 The Shining 	382	12
305	 The Stand 	54	13
305	 The Dark Tower series 	121	14
305	 The Hitchhiker's Guide to the Galaxy 	1736	15
305	 The Chronicles of Narnia 	254	16
305	 The Harry Potter series 	8	17
305	 The Name of the Wind 	384	18
305	 The Wise Man's Fear 	2195	19
305	 The Kingkiller Chronicle series 	1160	20
305	 The Wheel of Time series 	525	21
305	 The Stormlight Archive series 	1150	22
305	 Mistborn series 	417	23
305	 The Way of Kings 	2428	24
305	 The Final Empire 	2588	25
305	 The First Law trilogy 	2561	27
305	 The Blade Itself 	2351	28
305	 The Malazan Book of the Fallen series 	1600	29
305	 Gardens of the Moon 	512	30
305	 American Gods 	143	31
305	 Neverwhere 	156	32
305	 Good Omens 	1211	33
305	 The Dresden Files series 	893	34
305	 Storm Front 	634	35
305	 The Belgariad series 	1032	36
305	 The Elenium series 	1177	38
305	 The Diamond Throne 	858	39
305	 The Tamuli series 	1177	40
305	 Ender's Game 	515	42
305	 Speaker for the Dead 	215	43
305	 The Hyperion Cantos series 	2404	44
305	 Hyperion 	2404	45
305	 The Foundation series 	203	46
305	 Foundation 	2930	47
305	 The Culture series 	1177	48
442	 Linger (The Wolves of Mercy Falls, Book 2) 	1192	7
442	 Forever (The Wolves of Mercy Falls, Book 3) 	1192	8
560	 Holes 	516	1
560	 The Giver 	42	2
560	 Hatchet 	391	3
560	 The Hunger Games 	331	4
560	 The Maze Runner 	14	5
560	 The Lightning Thief 	2201	6
560	 The Chronicles of Narnia 	254	7
560	 The Hobbit 	19	8
560	 The Lord of the Rings 	50	9
560	 To Kill a Mockingbird 	305	11
560	 The Catcher in the Rye 	3	12
560	 The Great Gats	6	13
560	 1984 	705	14
560	 Animal Farm 	187	15
560	 Brave New World 	7	16
560	 Lord of the Flies 	168	17
560	 Fahrenheit 451 	73	18
560	 The Outsiders 	38	19
560	 The Perks of Being a Wallflower 	171	20
560	 The Book Thief 	266	21
560	 The Secret Life of Bees 	102	22
560	 The Help 	269	23
560	 The Color Purple 	411	24
560	 Their Eyes Were Watching God 	600	25
560	 Beloved 	979	26
560	 The Joy Luck Club 	855	27
560	 The Kite Runner 	112	28
560	 A Thousand Splendid Suns 	202	29
560	 The Alchemist 	113	30
560	 Siddhartha 	183	31
560	 The Picture of Dorian Gray 	5	32
560	 Dracula 	2	33
560	 Frankenstein 	32	34
560	 The Strange Case of Dr. Jekyll and Mr. Hyde 	43	35
560	 The Adventures of Sherlock Holmes 	158	36
560	 The Count of Monte Cristo 	250	37
560	 Les Misérables 	267	38
560	 Pride and Prejudice 	61	39
560	 Sense and Sensibility 	501	40
560	 Persuasion 	557	42
560	 Wuthering Heights 	248	43
560	 Jane Eyre 	65	44
560	 Great Expectations 	247	45
560	 Oliver Twist 	642	46
560	 David Copperfield 	828	47
560	 A Tale of Two Cities 	66	48
560	 The Adventures of Tom Sawyer 	169	49
560	 Adventures of Huckleberry Finn 	249	50
1322	 1984 	705	1
1322	 Brave New World 	7	2
1322	 The Catcher in the Rye 	3	3
1322	 To Kill a Mockingbird 	305	4
1322	 The Great Gats	6	5
1322	 Animal Farm 	187	6
1322	 The Bell Jar 	451	7
1322	 Catch-22 	507	8
1322	 The Road 	799	9
1322	 The Handmaid's Tale 	1240	10
1322	 The Picture of Dorian Gray 	5	11
1322	 The Brothers Karamazov 	522	12
1322	 Crime and Punishment 	44	13
1322	 Lolita 	428	14
1322	 One Flew Over the Cuckoo's Nest 	31	15
1322	 For Whom the Bell Tolls 	358	17
1322	 The Old Man and the Sea 	390	18
1322	 The Sound and the Fury 	1257	19
1322	 As I Lay Dying 	1321	20
1322	 The Grapes of Wrath 	804	21
1322	 East of Eden 	573	22
1322	 Of Mice and Men 	77	23
1322	 The Lord of the Rings 	50	24
1322	 The Hobbit 	19	25
1322	 The Chronicles of Narnia 	254	26
1322	 The Hitchhiker's Guide to the Galaxy 	1736	27
1322	 The Foundation Trilogy 	1690	28
1322	 Neuromancer 	499	30
1322	 Snow Crash 	1470	31
1322	 The Name of the Rose 	1626	32
1322	 The Shadow of the Wind 	281	33
1322	 The Girl with the Dragon Tattoo 	668	34
1322	 The Hunger Games 	331	35
1322	 The Road to Serfdom 	2570	36
1322	 The Wealth of Nations 	485	37
1322	 The Communist Manifesto 	586	38
1322	 The Republic 	223	39
1322	 The Prince 	457	40
1322	 The Art of War 	1647	41
1322	 The Tao Te Ching 	1708	42
1322	 The Tao Te Ching 	1708	43
1322	 The Tao Te Ching 	1708	44
1322	 The Tao Te Ching 	1708	45
1322	 The Tao Te Ching 	1708	46
1322	 The Tao Te Ching 	1708	47
1322	 The Tao Te Ching 	1708	48
1322	 The Tao Te Ching 	1708	49
1322	 The Tao Te Ching 	1708	50
1322	 The Iliad 	1032	47
1322	 The Odyssey 	94	48
1322	 The Divine Comedy 	1107	50
546	 Lamb: The Gospel According to Biff, Christ's Childhood Pal 	563	1
546	 Slaughterhouse-Five 	160	2
546	 The Hitchhiker's Guide to the Galaxy 	1736	3
546	 The Graveyard Book 	1221	4
546	 The Dresden Files series 	893	5
546	 The Dark Tower series 	121	6
546	 The Hunger Games trilogy 	331	7
546	 The Girl with the Dragon Tattoo 	668	8
546	 The Name of the Wind 	384	9
546	 The Lord of the Rings trilogy 	50	10
546	 The Chronicles of Narnia series 	254	11
546	 The Harry Potter series 	8	12
546	 The Hobbit 	19	13
546	 The Da Vinci Code 	278	14
546	 The Catcher in the Rye 	3	15
546	 The Great Gats	6	16
546	 To Kill a Mockingbird 	305	17
546	 1984 	705	18
546	 Animal Farm 	187	19
546	 Brave New World 	7	20
546	 Fahrenheit 451 	73	21
546	 The Martian 	521	22
546	 The Road 	799	24
546	 The Stand 	54	25
546	 The Shining 	382	26
546	 Misery 	2875	27
546	 The Green Mile 	1414	28
546	 The Talisman 	1445	29
546	 The Gunslinger 	121	30
546	 The Drawing of the Three 	723	31
546	 The Waste Lands 	1167	32
546	 Wizard and Glass 	2639	33
546	 Wolves of the Calla 	1192	34
546	 Song of Susannah 	1666	35
546	 The Dark Tower 	2242	36
546	 The Andromeda Strain 	1463	37
546	 Jurassic Park 	238	38
546	 The Lost World 	111	39
546	 Ender's Game 	515	40
546	 Speaker for the Dead 	215	41
546	 Xenocide 	213	42
546	 Children of the Mind 	1523	43
546	 The Hitchhiker's Guide to the Galaxy series 	1736	44
546	 The Discworld series 	2593	45
546	 American Gods 	143	46
546	 Neverwhere 	156	47
546	 Stardust 	861	48
546	 Coraline 	479	49
546	 Good Omens 	1211	50
387	 The Hunger Games 	331	1
387	 To Kill a Mockingbird 	305	3
387	 The Giver 	42	5
387	 The Book Thief 	266	6
387	 The Maze Runner 	14	7
387	 The Lightning Thief 	2201	8
387	 The Chronicles of Narnia 	254	9
387	 The Outsiders 	38	10
387	 The Perks of Being a Wallflower 	171	11
387	 The Catcher in the Rye 	3	12
387	 The Hobbit 	19	13
387	 The Lord of the Rings 	50	14
387	 The Girl with the Dragon Tattoo 	668	15
387	 The Da Vinci Code 	278	16
387	 The Help 	269	17
387	 The Lovely Bones 	353	18
387	 The Secret Garden 	294	19
387	 The Adventures of Tom Sawyer 	169	20
387	 The Adventures of Huckleberry Finn 	249	21
387	 The Great Gats	6	22
387	 The Picture of Dorian Gray 	5	23
387	 The Time Traveler's Wife 	227	24
387	 The Hitchhiker's Guide to the Galaxy 	1736	25
387	 The Alchemist 	113	26
387	 The Kite Runner 	112	27
387	 The Curious Incident of the Dog in the Night-Time 	463	28
387	 The Handmaid's Tale 	1240	29
387	 The Road 	799	30
387	 The Stand 	54	31
387	 The Shining 	382	32
387	 The Silence of the Lambs 	207	33
387	 The Bourne Identity 	909	34
387	 The Firm 	1952	35
387	 The Pelican Brief 	85	36
387	 The Girl on the Train 	668	37
387	 Gone Girl 	2483	38
387	 The Hunger Games: Catching Fire 	331	39
387	 Harry Potter and the Chamber of Secrets 	2323	40
387	 Harry Potter and the Goblet of Fire 	2323	42
387	 The Name of the Wind 	384	46
387	 The Wise Man's Fear 	2195	47
79	 Guilty Pleasures 	2571	1
79	 A Kiss of Shadows 	1174	2
79	 The Killing Dance 	1983	3
79	 Blue Moon 	732	4
79	 Sins of the Night 	1070	5
79	 Dead Until Dark 	955	6
79	 Club Dead 	2475	7
79	 Living Dead in Dallas 	954	8
79	 The Laughing Corpse 	409	9
79	 Circus of the Damned 	404	10
79	 The Lunatic Cafe 	403	11
79	 Bloody Bones 	728	12
79	 Burnt Offerings 	406	13
79	 Narcissus in Chains 	1169	14
79	 Incubus Dreams 	1171	15
79	 Micah 	1172	16
79	 Danse Macabre 	1170	17
79	 The Harlequin 	1927	18
79	 Skin Trade 	407	19
79	 Bullet 	706	21
79	 Hit List 	1330	22
79	 Kiss the Dead 	2432	23
79	 Crimson Death 	2865	27
79	 The Killing Dance 	1983	29
79	 Magic Strikes 	1344	33
79	 Magic Slays 	258	35
79	 Magic Shifts 	258	38
79	 Magic Binds 	1421	39
79	 Kushiel's Dart 	408	41
79	 Kushiel's Chosen 	408	42
79	 Kushiel's Avatar 	408	43
79	 Kushiel's Scion 	408	44
79	 Kushiel's Justice 	408	45
79	 Kushiel's Mercy 	408	46
79	 The Broken Kingdoms 	2577	48
79	 The Kingdom of Gods 	490	49
79	 The Fifth Season 	2838	50
596	 The Kite Runner 	112	1
596	 The Hunger Games 	331	2
596	 The Girl with the Dragon Tattoo 	668	3
596	 The Help 	269	4
596	 The Book Thief 	266	6
596	 The Catcher in the Rye 	3	7
596	 To Kill a Mockingbird 	305	8
596	 The Great Gats	6	9
596	 1984 	705	10
596	 Animal Farm 	187	11
596	 Brave New World 	7	12
596	 The Lord of the Rings 	50	13
596	 The Hobbit 	19	14
596	 The Chronicles of Narnia 	254	15
596	 The Hitchhiker's Guide to the Galaxy 	1736	16
596	 The Alchemist 	113	17
596	 The Picture of Dorian Gray 	5	18
596	 The Count of Monte Cristo 	250	19
596	 The Adventures of Sherlock Holmes 	158	20
596	 The Time Traveler's Wife 	227	21
596	 The Lovely Bones 	353	22
596	 The Secret Life of Bees 	102	23
596	 The Color Purple 	411	24
596	 The Joy Luck Club 	855	25
596	 The Bell Jar 	451	26
596	 The Handmaid's Tale 	1240	27
596	 The Road 	799	28
596	 The Stand 	54	29
596	 The Shining 	382	30
596	 The Silence of the Lambs 	207	31
596	 The Bourne Identity 	909	32
596	 The Da Vinci Code 	278	33
596	 Angels & Demons 	96	34
596	 Digital Fortress 	561	35
596	 Inferno 	614	36
596	 The Lost Symbol 	111	37
596	 The Name of the Rose 	1626	38
596	 The Pillars of the Earth 	895	39
596	 The Clan of the Cave Bear 	602	40
596	 The Girl on the Train 	668	41
596	 Gone Girl 	2483	42
596	 The Maze Runner 	14	43
596	 Divergent 	2354	44
596	 The Giver 	42	45
596	 The Outsiders 	38	46
596	 The Perks of Being a Wallflower 	171	47
596	 Looking for Alaska 	373	49
596	 Paper Towns 	464	50
136	 The Da Vinci Code 	278	1
136	 Angels and Demons 	96	2
136	 The Girl with the Dragon Tattoo 	668	3
136	 The Hunger Games 	331	4
136	 To Kill a Mockingbird 	305	5
136	 The Catcher in the Rye 	3	6
136	 The Great Gats	6	7
136	 1984 	705	8
136	 Animal Farm 	187	9
136	 The Lord of the Rings 	50	10
136	 The Hobbit 	19	11
136	 The Chronicles of Narnia 	254	12
136	 The Hitchhiker's Guide to the Galaxy 	1736	13
136	 The Alchemist 	113	14
136	 The Book Thief 	266	15
136	 Pride and Prejudice 	61	17
136	 Sense and Sensibility 	501	18
136	 Persuasion 	557	20
136	 Northanger Abbey 	555	21
136	 Jane Eyre 	65	22
136	 Villette 	1512	23
136	 The Tenant of Wildfell Hall 	2083	24
136	 The Picture of Dorian Gray 	5	25
136	 The Importance of Being Earnest 	833	26
136	 The Adventures of Sherlock Holmes 	158	27
136	 The Hound of the Baskervilles 	1880	28
136	 The Memoirs of Sherlock Holmes 	2108	29
136	 The Return of Sherlock Holmes 	158	30
136	 The Valley of Fear 	803	31
136	 The Complete Works of William Shakespeare 	599	32
136	 The Canterbury Tales 	341	33
136	 The Divine Comedy 	1107	34
136	 The Iliad 	1032	35
136	 The Odyssey 	94	36
136	 The Aeneid 	1206	37
136	 The Inferno 	614	38
136	 The Decameron 	2492	39
136	 The Canterbury Tales 	341	40
136	 The Prince 	457	41
136	 Don Quixote 	650	42
136	 One Hundred Years of Solitude 	320	43
136	 Love in the Time of Cholera 	318	44
136	 Crime and Punishment 	44	45
136	 War and Peace 	1128	46
136	 Anna Karenina 	159	47
136	 The Brothers Karamazov 	522	48
136	 Les Miserables 	267	49
136	 The Count of Monte Cristo 	250	50
1312	 Pride and Prejudice 	61	1
1312	 Wuthering Heights 	248	2
1312	 The Count of Monte Cristo 	250	3
1312	 Rebecca 	1051	4
1312	 The Hound of the Baskervilles 	1880	5
1312	 The Picture of Dorian Gray 	5	6
1312	 The Adventures of Sherlock Holmes 	158	7
1312	 The Secret Garden 	294	8
1312	 Little Women 	337	9
1312	 The Great Gats	6	10
1312	 To Kill a Mockingbird 	305	11
1312	 The Catcher in the Rye 	3	12
1312	 The Bell Jar 	451	13
1312	 The Handmaid's Tale 	1240	14
1312	 The Hunger Games 	331	15
1312	 1984 	705	16
1312	 Animal Farm 	187	17
1312	 Brave New World 	7	18
1312	 Lord of the Flies 	168	19
1312	 The Lord of the Rings 	50	20
1312	 The Hobbit 	19	21
1312	 The Chronicles of Narnia 	254	22
1312	 The Hitchhiker's Guide to the Galaxy 	1736	23
1312	 The Da Vinci Code 	278	24
1312	 Angels and Demons 	96	25
1312	 The Girl with the Dragon Tattoo 	668	26
1312	 The Help 	269	27
1312	 The Kite Runner 	112	28
1312	 A Thousand Splendid Suns 	202	29
1312	 The Alchemist 	113	30
1312	 The Name of the Rose 	1626	31
1312	 The Shadow of the Wind 	281	32
1312	 One Hundred Years of Solitude 	320	33
1312	 Love in the Time of Cholera 	318	34
1312	 The God of Small Things 	1100	35
1312	 Midnight's Children 	1582	36
1312	 The Satanic Verses 	354	37
1312	 The Joy Luck Club 	855	38
1312	 Memoirs of a Geisha 	312	39
1312	 The Color Purple 	411	40
1312	 The Handmaid and the Carpenter 	2026	41
1312	 The Poisonwood Bible 	446	42
1312	 The Time Traveler's Wife 	227	43
1312	 The Lovely Bones 	353	44
1312	 The Road 	799	45
1312	 The Book Thief 	266	46
1312	 Life of Pi 	920	47
1312	 The Curious Incident of the Dog in the Night-Time 	463	48
483	 The Electric Kool-Aid Acid Test 	765	1
483	 Naked Lunch 	506	2
483	 The Rum Diary 	246	3
483	 The Crying of Lot 49 	2341	4
483	 The Dharma Bums 	1085	5
483	 The Doors of Perception 	100	6
483	 The Naked and the Dead 	2043	7
483	 The Catcher in the Rye 	3	8
483	 On the Road 	218	9
483	 One Flew Over the Cuckoo's Nest 	31	10
483	 The Stranger 	117	11
483	 The Bell Jar 	451	12
483	 The Hitchhiker's Guide to the Galaxy 	1736	13
483	 The Great Gats	6	14
483	 The Picture of Dorian Gray 	5	16
483	 The Shining 	382	17
483	 The Stand 	54	18
483	 The Road 	799	19
483	 The Hunger Games 	331	20
483	 The Girl with the Dragon Tattoo 	668	21
483	 The Da Vinci Code 	278	22
483	 The Bourne Identity 	909	23
483	 The Silence of the Lambs 	207	24
483	 The Godfather 	237	25
483	 The Catcher Was a Spy 	3	26
483	 The Spy Who Came in from the Cold 	2198	27
483	 The Day of the Jackal 	2674	28
483	 The Andromeda Strain 	1463	29
483	 The Hitchhiker's Guide to the Galaxy 	1736	30
483	 The Hobbit 	19	31
483	 The Lord of the Rings 	50	32
483	 The Chronicles of Narnia 	254	33
483	 The Harry Potter series 	8	34
483	 The Hunger Games series 	331	35
483	 The Maze Runner series 	14	36
483	 The Divergent series 	1177	37
483	 The Perks of Being a Wallflower 	171	39
483	 The Lovely Bones 	353	40
483	 The Help 	269	41
483	 The Kite Runner 	112	42
483	 The Book Thief 	266	43
483	 The Alchemist 	113	44
483	 The Secret Life of Bees 	102	45
483	 The Time Traveler's Wife 	227	46
483	 The Girl on the Train 	668	47
483	 Gone Girl 	2483	48
483	 Gone Girl 	2483	49
483	 Gone Girl 	2483	50
353	 The Shining 	382	1
353	 Watchers 	1251	2
353	 The Stand 	54	3
353	 Intensity 	2187	4
353	 The Silence of the Lambs 	207	5
353	 The Girl with the Dragon Tattoo 	668	6
353	 American Psycho 	346	7
353	 The Da Vinci Code 	278	8
353	 The Exorcist 	1761	9
353	 The Hitchhiker's Guide to the Galaxy 	1736	10
353	 The Catcher in the Rye 	3	11
353	 The Lord of the Rings 	50	12
353	 The Hunger Games 	331	13
353	 The Road 	799	14
353	 The Dark Tower series 	121	15
353	 The Bourne Identity 	909	16
353	 The Andromeda Strain 	1463	17
353	 The Martian 	521	18
353	 The Girl on the Train 	668	19
353	 The Silence of the Sea 	207	20
353	 The Name of the Rose 	1626	21
353	 The Talisman 	1445	22
353	 The Gunslinger 	121	23
353	 The Outsider 	38	24
353	 The Dead Zone 	448	25
353	 The Long Walk 	2807	26
353	 The Running Man 	2025	27
353	 The Regulators 	1641	28
353	 The Tommyknockers 	1549	29
353	 The Dark Half 	119	30
353	 The Eyes of the Dragon 	850	31
353	 The Green Mile 	1414	32
353	 The Mist 	1761	34
353	 The Dead Zone 	448	35
353	 The Talisman 	1445	36
353	 The Gunslinger 	121	37
353	 The Outsider 	38	38
353	 The Dead Zone 	448	39
353	 The Long Walk 	2807	40
353	 The Running Man 	2025	41
353	 The Regulators 	1641	42
353	 The Tommyknockers 	1549	43
353	 The Dark Half 	119	44
353	 The Eyes of the Dragon 	850	45
353	 The Green Mile 	1414	46
353	 The Mist 	1761	48
353	 The Dead Zone 	448	49
353	 The Talisman 	1445	50
590	 Pride and Prejudice 	61	1
590	 Wuthering Heights 	248	2
590	 Jane Eyre 	65	3
590	 Sense and Sensibility 	501	4
590	 To Kill a Mockingbird 	305	5
590	 The Catcher in the Rye 	3	6
590	 1984 	705	7
590	 Brave New World 	7	8
590	 The Great Gats	6	9
590	 One Hundred Years of Solitude 	320	10
590	 Crime and Punishment 	44	11
590	 The Brothers Karamazov 	522	12
590	 Anna Karenina 	159	13
590	 War and Peace 	1128	14
590	 Les Miserables 	267	15
590	 The Count of Monte Cristo 	250	16
590	 The Hunchback of Notre Dame 	165	17
590	 The Scarlet Letter 	45	18
590	 Frankenstein 	32	20
590	 Dracula 	2	21
590	 The Strange Case of Dr. Jekyll and Mr. Hyde 	43	22
590	 Heart of Darkness 	219	23
590	 Lord of the Flies 	168	24
590	 The Lord of the Rings 	50	25
590	 The Hobbit 	19	26
590	 The Chronicles of Narnia 	254	27
590	 The Hitchhiker's Guide to the Galaxy 	1736	28
590	 The Da Vinci Code 	278	29
590	 Angels and Demons 	96	30
590	 The Girl with the Dragon Tattoo 	668	31
590	 The Hunger Games 	331	32
590	 Catching Fire 	211	33
590	 Mockingjay 	402	34
590	 The Maze Runner 	14	35
590	 The Bourne Identity 	909	36
590	 The Firm 	1952	37
590	 The Pelican Brief 	85	38
590	 The Silence of the Lambs 	207	39
590	 Red Dragon 	583	40
590	 The Shining 	382	41
590	 Carrie 	49	42
590	 The Stand 	54	43
590	 The Dark Tower series 	121	44
590	 The Girl on the Train 	668	45
590	 Gone Girl 	2483	46
590	 The Help 	269	47
590	 The Secret Life of Bees 	102	48
590	 The Kite Runner 	112	49
590	 A Thousand Splendid Suns 	202	50
865	 The Hunger Games 	331	1
865	 Divergent 	2354	2
865	 The Maze Runner 	14	3
865	 The Giver 	42	4
865	 The Chronicles of Narnia 	254	6
865	 The Lord of the Rings 	50	7
865	 The Hobbit 	19	8
865	 The Da Vinci Code 	278	9
865	 Angels and Demons 	96	10
865	 Inferno 	614	11
865	 The Girl with the Dragon Tattoo 	668	12
865	 The Girl Who Played with Fire 	395	13
865	 The Girl Who Kicked the Hornets' Nest 	299	14
865	 The Catcher in the Rye 	3	15
865	 To Kill a Mockingbird 	305	16
865	 1984 	705	17
865	 Animal Farm 	187	18
865	 Brave New World 	7	19
865	 Fahrenheit 451 	73	20
865	 The Hitchhiker's Guide to the Galaxy 	1736	21
865	 The Alchemist 	113	22
865	 The Picture of Dorian Gray 	5	23
865	 The Great Gats	6	24
865	 The Catcher in the Rye 	3	25
865	 The Adventures of Huckleberry Finn 	249	26
865	 The Adventures of Tom Sawyer 	169	27
865	 The Count of Monte Cristo 	250	28
865	 Les Misérables 	267	29
865	 The Three Musketeers 	221	30
865	 The War of the Worlds 	783	31
865	 The Time Machine 	673	32
865	 The Invisible Man 	40	33
865	 The Island of Dr. Moreau 	1765	34
865	 The Call of the Wild 	326	35
865	 White Fang 	252	36
865	 The Old Man and the Sea 	390	37
865	 For Whom the Bell Tolls 	358	38
865	 The Sound and the Fury 	1257	40
865	 As I Lay Dying 	1321	41
865	 The Grapes of Wrath 	804	42
865	 Of Mice and Men 	77	43
865	 East of Eden 	573	44
865	 One Hundred Years of Solitude 	320	45
865	 Love in the Time of Cholera 	318	46
865	 The Name of the Rose 	1626	47
865	 The Pillars of the Earth 	895	48
865	 The Bell Jar 	451	49
865	 The Wise Man's Fear 	2195	50
124	 1984 	705	1
124	 Brave New World 	7	2
124	 The Hunger Games 	331	3
124	 The Catcher in the Rye 	3	4
124	 To Kill a Mockingbird 	305	5
124	 Animal Farm 	187	6
